image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_20240917112445_0394_D.JPG,pkl_QingZhou_2024,-46.8,-179.2,106.7,9.946695067924303,HIGH,TopN_Re-rank,Roma,201
VG_data_DJI_20240917112447_0395_D.JPG,pkl_QingZhou_2024,-46.8,176.0,106.7,9.807134024492075,HIGH,TopN_Re-rank,Roma,205
VG_data_DJI_20240917112450_0396_D.JPG,pkl_QingZhou_2024,-63.4,175.3,106.7,2.065552167916406,HIGH,TopN_Re-rank,Roma,206
VG_data_DJI_20240917112452_0397_D.JPG,pkl_QingZhou_2024,-66.3,175.3,106.7,148.6677879439581,HIGH,TopN_Re-rank,Roma,105
VG_data_DJI_20240917112453_0398_D.JPG,pkl_QingZhou_2024,-66.3,179.4,106.8,3.036141243036685,HIGH,TopN_Re-rank,Roma,492
VG_data_DJI_20240917112456_0399_D.JPG,pkl_QingZhou_2024,-66.3,-177.7,106.8,4.3305013025987025,HIGH,TopN_Re-rank,Roma,1044
VG_data_DJI_20240917112458_0400_D.JPG,pkl_QingZhou_2024,-66.3,-177.7,106.7,4.93872807858069,HIGH,TopN_Re-rank,Roma,877
VG_data_DJI_20240917112501_0401_D.JPG,pkl_QingZhou_2024,-90.0,-177.7,106.7,1.5032284521437564,HIGH,TopN_Re-rank,Roma,574
VG_data_DJI_20240917112503_0402_D.JPG,pkl_QingZhou_2024,-90.0,-177.7,107.9,1.8106283827910192,HIGH,TopN_Re-rank,Roma,1575
VG_data_DJI_20240917112505_0403_D.JPG,pkl_QingZhou_2024,-90.0,-177.7,111.6,2.3191521543686564,HIGH,TopN_Re-rank,Roma,1525
VG_data_DJI_20240917112507_0404_D.JPG,pkl_QingZhou_2024,-89.5,-177.7,115.0,2.17978572624585,HIGH,TopN_Re-rank,Roma,1357
VG_data_DJI_20240917112509_0405_D.JPG,pkl_QingZhou_2024,-89.5,-177.7,117.1,2.1549152694656906,HIGH,TopN_Re-rank,Roma,1203
VG_data_DJI_20240917112511_0406_D.JPG,pkl_QingZhou_2024,-89.5,-177.7,118.9,3.6175498278164215,HIGH,TopN_Re-rank,Roma,1270
VG_data_DJI_20240917112513_0407_D.JPG,pkl_QingZhou_2024,-89.5,-177.7,120.7,3.28762891841629,HIGH,TopN_Re-rank,Roma,1394
VG_data_DJI_20240917112515_0408_D.JPG,pkl_QingZhou_2024,-89.5,-177.7,121.0,3.5259557381230797,HIGH,TopN_Re-rank,Roma,1300
VG_data_DJI_20240917112518_0409_D.JPG,pkl_QingZhou_2024,-89.5,-178.0,120.2,3.615790037874599,HIGH,TopN_Re-rank,Roma,1206
VG_data_DJI_20240917112521_0410_D.JPG,pkl_QingZhou_2024,-89.5,-178.0,113.4,2.7230206251029774,HIGH,TopN_Re-rank,Roma,874
VG_data_DJI_20240917112522_0411_D.JPG,pkl_QingZhou_2024,-89.5,-178.0,113.3,2.464007531684729,HIGH,TopN_Re-rank,Roma,832
VG_data_DJI_20240917112524_0412_D.JPG,pkl_QingZhou_2024,-89.5,-178.0,113.3,3.8207735879313103,HIGH,TopN_Re-rank,Roma,803
VG_data_DJI_20240917112525_0413_D.JPG,pkl_QingZhou_2024,-89.5,-178.0,113.3,2.7816124695740383,HIGH,TopN_Re-rank,Roma,879
VG_data_DJI_20240917112528_0414_D.JPG,pkl_QingZhou_2024,-89.5,168.1,113.3,1.5991338720247352,HIGH,TopN_Re-rank,Roma,1017
VG_data_DJI_20240917112531_0415_D.JPG,pkl_QingZhou_2024,-89.5,98.0,112.5,5.228958400359159,HIGH,TopN_Re-rank,Roma,906
VG_data_DJI_20240917112533_0416_D.JPG,pkl_QingZhou_2024,-89.5,93.5,112.5,3.284847083938128,HIGH,TopN_Re-rank,Roma,1005
VG_data_DJI_20240917112535_0417_D.JPG,pkl_QingZhou_2024,-89.5,93.5,112.5,6.560228447680669,HIGH,TopN_Re-rank,Roma,351
VG_data_DJI_20240917112537_0418_D.JPG,pkl_QingZhou_2024,-89.5,95.7,112.5,3.439263895863704,HIGH,TopN_Re-rank,Roma,647
VG_data_DJI_20240917112539_0419_D.JPG,pkl_QingZhou_2024,-89.5,94.5,112.5,3.8943165221475566,HIGH,TopN_Re-rank,Roma,795
VG_data_DJI_20240917112540_0420_D.JPG,pkl_QingZhou_2024,-89.5,95.5,112.5,6.4394782458581155,HIGH,TopN_Re-rank,Roma,846
VG_data_DJI_20240917112542_0421_D.JPG,pkl_QingZhou_2024,-89.5,95.5,112.5,4.005600626258301,HIGH,TopN_Re-rank,Roma,771
VG_data_DJI_20240917112544_0422_D.JPG,pkl_QingZhou_2024,-89.5,95.7,112.6,3.116991562171579,HIGH,TopN_Re-rank,Roma,1093
VG_data_DJI_20240917112545_0423_D.JPG,pkl_QingZhou_2024,-89.5,95.7,112.5,3.439130767479142,HIGH,TopN_Re-rank,Roma,1163
