image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_20240917112615_0439_D.JPG,pkl_QingZhou_2024,-89.5,93.8,112.7,244.29426664991522,LOW,TopN_Re-rank,Roma,26
VG_data_DJI_20240917112619_0440_D.JPG,pkl_QingZhou_2024,-89.5,-0.2,111.8,7.594332657686298,LOW,TopN_Re-rank,Roma,235
VG_data_DJI_20240917112621_0441_D.JPG,pkl_QingZhou_2024,-77.9,-0.2,111.9,24.9317616174878,LOW,TopN_Re-rank,Roma,158
VG_data_DJI_20240917112636_0445_D.JPG,pkl_QingZhou_2024,-46.0,-67.5,111.6,16.003800109964313,LOW,TopN_Re-rank,Roma,177
VG_data_DJI_20240917112709_0455_D.JPG,pkl_QingZhou_2024,-33.5,-96.0,111.6,489.7061614156754,LOW,TopN_Re-rank,Roma,85
VG_data_DJI_20240917112712_0456_D.JPG,pkl_QingZhou_2024,-31.0,-96.0,111.6,34.34928838712403,LOW,TopN_Re-rank,Roma,49
VG_data_DJI_20240917112713_0457_D.JPG,pkl_QingZhou_2024,-30.2,-96.0,111.5,417.005875226306,LOW,TopN_Re-rank,Roma,58
VG_data_DJI_20240917112715_0458_D.JPG,pkl_QingZhou_2024,-30.2,-109.4,111.6,125.42160501984642,LOW,TopN_Re-rank,Roma,235
VG_data_DJI_20240917112717_0459_D.JPG,pkl_QingZhou_2024,-30.2,-109.4,111.6,495.5754134589772,LOW,TopN_Re-rank,Roma,202
VG_data_DJI_20240917112746_0465_D.JPG,pkl_QingZhou_2024,-35.0,-94.9,111.4,12.270403698129329,LOW,TopN_Re-rank,Roma,128
VG_data_DJI_20240917112750_0466_D.JPG,pkl_QingZhou_2024,-49.5,-94.9,111.4,15.59392089551161,LOW,TopN_Re-rank,Roma,115
VG_data_DJI_20240917112754_0467_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,8.284100627615063,LOW,TopN_Re-rank,Roma,137
VG_data_DJI_20240917112756_0468_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,10.162621572466236,LOW,TopN_Re-rank,Roma,86
VG_data_DJI_20240917112758_0469_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,10.39791637082848,LOW,TopN_Re-rank,Roma,119
VG_data_DJI_20240917112800_0470_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,7.576675989924403,LOW,TopN_Re-rank,Roma,127
VG_data_DJI_20240917112802_0471_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,5.807842078124047,LOW,TopN_Re-rank,Roma,175
VG_data_DJI_20240917112805_0472_D.JPG,pkl_QingZhou_2024,-90.0,-85.2,111.4,24.455141765116082,LOW,TopN_Re-rank,Roma,118
VG_data_DJI_20240917112808_0473_D.JPG,pkl_QingZhou_2024,-90.0,-81.7,111.4,8.566263050040995,LOW,TopN_Re-rank,Roma,153
VG_data_DJI_20240917112809_0474_D.JPG,pkl_QingZhou_2024,-90.0,-81.7,111.4,8.170524484487855,LOW,TopN_Re-rank,Roma,184
VG_data_DJI_20240917112811_0475_D.JPG,pkl_QingZhou_2024,-90.0,-82.1,111.4,4.454691769222312,LOW,TopN_Re-rank,Roma,161
VG_data_DJI_20240917112813_0476_D.JPG,pkl_QingZhou_2024,-90.0,-82.2,111.4,4.4759185466792575,LOW,TopN_Re-rank,Roma,225
VG_data_DJI_20240917112815_0477_D.JPG,pkl_QingZhou_2024,-90.0,-82.2,111.4,6.70531003150768,LOW,TopN_Re-rank,Roma,150
VG_data_DJI_20240917112817_0478_D.JPG,pkl_QingZhou_2024,-90.0,-82.1,111.4,10.307300535456044,LOW,TopN_Re-rank,Roma,181
VG_data_DJI_20240917112818_0479_D.JPG,pkl_QingZhou_2024,-90.0,-82.2,111.4,10.510925140985071,LOW,TopN_Re-rank,Roma,145
VG_data_DJI_20240917112820_0480_D.JPG,pkl_QingZhou_2024,-90.0,-82.0,111.4,7.746914242212512,LOW,TopN_Re-rank,Roma,200
VG_data_DJI_20240917112823_0481_D.JPG,pkl_QingZhou_2024,-90.0,-83.8,111.4,6.964125537931589,LOW,TopN_Re-rank,Roma,234
VG_data_DJI_20240917112824_0482_D.JPG,pkl_QingZhou_2024,-90.0,-83.6,111.4,6.5851998146255175,LOW,TopN_Re-rank,Roma,256
VG_data_DJI_20240917112826_0483_D.JPG,pkl_QingZhou_2024,-90.0,-83.0,111.4,32.52206839960817,LOW,TopN_Re-rank,Roma,124
VG_data_DJI_20240917112828_0484_D.JPG,pkl_QingZhou_2024,-90.0,-83.0,111.4,11.341599538785633,LOW,TopN_Re-rank,Roma,147
VG_data_DJI_20240917112830_0485_D.JPG,pkl_QingZhou_2024,-90.0,-83.0,111.4,15.680353677511738,LOW,TopN_Re-rank,Roma,137
VG_data_DJI_20240917112832_0486_D.JPG,pkl_QingZhou_2024,-90.0,-83.7,111.4,4.095746133288429,LOW,TopN_Re-rank,Roma,192
VG_data_DJI_20240917112839_0487_D.JPG,pkl_QingZhou_2024,-66.3,-172.4,108.3,14.009848975662713,LOW,TopN_Re-rank,Roma,205
VG_data_DJI_20240917112842_0488_D.JPG,pkl_QingZhou_2024,-60.5,-172.4,108.3,21.10950051581932,LOW,TopN_Re-rank,Roma,169
VG_data_DJI_20240917113008_0507_D.JPG,pkl_QingZhou_2024,-41.8,161.8,107.8,240.31954220404148,LOW,TopN_Re-rank,Roma,78
VG_data_DJI_20240917113014_0509_D.JPG,pkl_QingZhou_2024,-30.1,146.4,107.7,189.40436018245097,LOW,TopN_Re-rank,Roma,90
VG_data_DJI_20240917113016_0510_D.JPG,pkl_QingZhou_2024,-30.1,146.4,107.7,1229.7899298731932,LOW,TopN_Re-rank,Roma,146
VG_data_DJI_20240917113019_0511_D.JPG,pkl_QingZhou_2024,-30.1,146.4,107.6,421.7947199109437,LOW,TopN_Re-rank,Roma,159
VG_data_DJI_20240917113020_0512_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,1181.2568351298194,LOW,TopN_Re-rank,Roma,112
VG_data_DJI_20240917113022_0513_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,752.7620149388534,LOW,TopN_Re-rank,Roma,220
VG_data_DJI_20240917113025_0514_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,700.0980661137265,LOW,TopN_Re-rank,Roma,146
VG_data_DJI_20240917113027_0515_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,525.5633932874134,LOW,TopN_Re-rank,Roma,97
VG_data_DJI_20240917113029_0516_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,472.6597498980121,LOW,TopN_Re-rank,Roma,82
VG_data_DJI_20240917113034_0518_D.JPG,pkl_QingZhou_2024,-45.5,145.3,113.7,21.016490053057765,LOW,TopN_Re-rank,Roma,159
VG_data_DJI_20240917113038_0519_D.JPG,pkl_QingZhou_2024,-90.0,145.3,114.2,1.3083724372613577,LOW,TopN_Re-rank,Roma,298
VG_data_DJI_20240917113040_0520_D.JPG,pkl_QingZhou_2024,-90.0,145.3,114.1,10.56085851256342,LOW,TopN_Re-rank,Roma,428
VG_data_DJI_20240917113041_0521_D.JPG,pkl_QingZhou_2024,-90.0,139.1,114.1,128.90225983183845,LOW,TopN_Re-rank,Roma,107
VG_data_DJI_20240917113043_0522_D.JPG,pkl_QingZhou_2024,-90.0,125.5,114.1,19.860736387554766,LOW,TopN_Re-rank,Roma,259
VG_data_DJI_20240917113045_0523_D.JPG,pkl_QingZhou_2024,-77.1,125.5,114.2,137.30761330094813,LOW,TopN_Re-rank,Roma,77
VG_data_DJI_20240917113047_0524_D.JPG,pkl_QingZhou_2024,-73.2,125.5,114.1,327.42751257954063,LOW,TopN_Re-rank,Roma,122
VG_data_DJI_20240917113049_0525_D.JPG,pkl_QingZhou_2024,-73.2,115.4,114.1,232.5842529581313,LOW,TopN_Re-rank,Roma,128
VG_data_DJI_20240917113051_0526_D.JPG,pkl_QingZhou_2024,-65.2,107.9,114.1,339.0011576300315,LOW,TopN_Re-rank,Roma,203
VG_data_DJI_20240917113054_0527_D.JPG,pkl_QingZhou_2024,-58.1,107.9,114.2,118.85859024894116,LOW,TopN_Re-rank,Roma,175
VG_data_DJI_20240917113057_0528_D.JPG,pkl_QingZhou_2024,-58.1,42.0,114.0,13.437109882941714,LOW,TopN_Re-rank,Roma,66
VG_data_DJI_20240917113059_0529_D.JPG,pkl_QingZhou_2024,-47.8,7.1,114.1,337.89347063225637,LOW,TopN_Re-rank,Roma,125
VG_data_DJI_20240917113101_0530_D.JPG,pkl_QingZhou_2024,-38.6,7.5,114.1,851.078512409027,LOW,TopN_Re-rank,Roma,49
VG_data_DJI_20240917113105_0531_D.JPG,pkl_QingZhou_2024,-37.6,-5.0,114.1,412.286642129124,LOW,TopN_Re-rank,Roma,276
VG_data_DJI_20240917113119_0536_D.JPG,pkl_QingZhou_2024,-38.0,-62.2,113.9,17.09858801900111,LOW,TopN_Re-rank,Roma,243
VG_data_DJI_20240917113121_0537_D.JPG,pkl_QingZhou_2024,-45.3,-62.3,105.7,10.849238598085403,LOW,TopN_Re-rank,Roma,188
VG_data_DJI_20240917113124_0538_D.JPG,pkl_QingZhou_2024,-54.0,-62.3,95.8,9.110256961793455,LOW,TopN_Re-rank,Roma,121
VG_data_DJI_20240917113127_0539_D.JPG,pkl_QingZhou_2024,-59.1,-62.4,85.9,364.854303511664,LOW,TopN_Re-rank,Roma,102
VG_data_DJI_20240917113130_0540_D.JPG,pkl_QingZhou_2024,-59.1,-62.4,74.2,212.1033147472596,LOW,TopN_Re-rank,Roma,428
VG_data_DJI_0442.JPG,pkl_Qingzhou_3_2,-44.9,87.6,193.1,9.472566407506676,LOW,TopN_Re-rank,Roma,164
VG_data_DJI_0443.JPG,pkl_Qingzhou_3_2,-44.9,87.6,191.7,13.486528964836971,LOW,TopN_Re-rank,Roma,181
